z_thresh,contracts,max_trades,stop_ratio,pass_rate,expectancy,risk_reward,win_rate,avg_mc_pnl,total_trades,score
1.25,2,25,0.5,0.376,3.641767068272628,1.99405372627122,0.3393574297188755,286.0067999999896,498,41.24176706827263
2.0,1,4,0.5,0.186,22.581871345029114,2.4409198822188047,0.3567251461988304,1057.336799999994,171,41.181871345029116
2.0,1,8,0.6,0.218,19.335078534031297,2.236162237133108,0.36649214659685864,1141.2277999999935,191,41.135078534031294
1.25,1,3,0.5,0.302,10.861198738170359,2.3879686077139617,0.3280757097791798,989.8599999999994,317,41.06119873817036
1.0,1,25,0.5,0.356,5.408377659574441,2.2257707362458605,0.3257978723404255,366.9885999999964,752,41.00837765957444
1.5,1,15,0.5,0.342,6.777896995708119,2.084258643191646,0.34334763948497854,484.7757999999952,466,40.97789699570812
1.25,1,4,0.6,0.332,7.681600000000017,2.085229666309449,0.3466666666666667,703.5771999999996,375,40.88160000000002
1.25,1,4,0.5,0.322,8.596315789473707,2.2991531461460686,0.32894736842105265,758.0831999999997,380,40.79631578947371
1.5,1,10,0.5,0.326,8.085613207547112,2.0914881912377736,0.3466981132075472,588.5671999999951,424,40.685613207547114
1.5,1,15,0.6,0.334,7.250762527233093,1.9662309462945256,0.3572984749455338,522.2099999999954,459,40.65076252723309
0.8,1,4,0.4,0.332,7.3883227176220885,2.615834537539051,0.30148619957537154,947.7265999999996,471,40.58832271762209
2.0,3,10,0.4,0.378,2.629608938546909,2.1667602081643187,0.31843575418994413,341.6887999999825,179,40.429608938546906
1.25,3,2,0.4,0.316,8.80484581497629,2.4480317414470427,0.29955947136563876,111.80639999996912,227,40.40484581497629
1.0,3,4,0.4,0.326,7.758271604937079,2.387527563582112,0.3037037037037037,85.65499999997827,405,40.35827160493708
1.0,1,2,0.4,0.238,15.975100401606433,2.6798016482900926,0.3253012048192771,1238.9656000000002,249,39.77510040160643
2.0,2,25,0.6,0.302,9.06969696969665,1.9822753792503054,0.3484848484848485,87.09479999999627,198,39.26969696969665
1.5,1,15,0.4,0.352,4.045661157024767,2.155326760691473,0.3285123966942149,568.3353999999944,484,39.24566115702476
1.25,2,20,0.6,0.328,6.428979591836168,1.8746247285648414,0.35714285714285715,51.893599999989206,490,39.22897959183617
1.75,3,2,0.4,0.32,6.933898305082522,2.628613970306035,0.2824858757062147,75.13299999996666,177,38.93389830508252
1.5,3,6,0.6,0.338,5.015181518150541,1.9275838409940687,0.3465346534653465,68.86439999998125,303,38.815181518150546
1.25,2,4,0.6,0.332,4.8602739726025845,1.9352632827867413,0.34794520547945207,185.20319999998858,365,38.06027397260259
1.5,1,20,0.5,0.334,4.635437881873685,2.079174482667547,0.3380855397148676,423.9131999999953,491,38.03543788187368
1.25,1,3,0.6,0.274,10.508860759493686,2.1850307789084256,0.3449367088607595,751.7475999999992,316,37.90886075949369
1.25,2,20,0.5,0.342,3.641767068272628,1.99405372627122,0.3393574297188755,97.35039999998907,498,37.84176706827263
2.0,3,25,0.5,0.344,3.324719101123293,2.1002157097607976,0.3258426966292135,111.6517999999889,178,37.72471910112329
1.75,3,2,0.5,0.33,3.820231213870528,2.505723132477235,0.28901734104046245,143.0009999999659,173,36.82023121387053
1.25,2,10,0.6,0.34,2.649361702127436,1.8798756883530128,0.35106382978723405,126.64479999999455,470,36.649361702127436
2.0,1,4,0.4,0.15,21.634883720930105,2.5173012616966832,0.3488372093023256,1036.6951999999944,172,36.634883720930105
1.5,1,10,0.4,0.324,3.9965909090908553,2.16858964202673,0.32727272727272727,512.9069999999949,440,36.396590909090854
