z_thresh,contracts,max_trades,stop_ratio,pass_rate,expectancy,risk_reward,win_rate,avg_mc_pnl,total_trades,score
0.8,2,25,0.5,0.698,92.6927659574452,2.1081369826473453,0.42127659574468085,2197.3991999999403,235,162.49276595744522
1.5,2,4,0.5,0.722,89.69354838709441,2.4934586813307704,0.3870967741935484,2233.5079999999425,124,161.89354838709443
0.8,2,20,0.5,0.726,89.09043478260702,2.1400209692535657,0.41304347826086957,2415.4007999999417,230,161.690434782607
1.5,2,4,0.6,0.718,89.69354838709441,2.4934586813307704,0.3870967741935484,2208.620799999942,124,161.4935483870944
0.8,1,4,0.4,0.944,65.88345323740985,3.2880564704140873,0.3597122302158273,3254.2843999999704,139,160.28345323740984
0.8,2,15,0.6,0.69,90.02142857142655,2.198159807859555,0.40625,2229.411199999942,224,159.02142857142655
1.5,1,10,0.5,0.986,60.130960854092294,2.621347873881444,0.41637010676156583,3499.8419999999824,281,158.7309608540923
1.5,1,3,0.4,0.956,62.97450980392101,2.7843759223938243,0.4019607843137255,3285.8303999999694,102,158.574509803921
1.5,1,10,0.6,0.984,60.130960854092294,2.621347873881444,0.41637010676156583,3536.3815999999806,281,158.5309608540923
0.8,1,4,0.5,0.926,65.88345323740985,3.2880564704140873,0.3597122302158273,3199.1347999999716,139,158.48345323740986
0.8,2,15,0.4,0.684,90.02142857142655,2.198159807859555,0.40625,2140.2327999999416,224,158.42142857142656
1.5,1,3,0.6,0.954,62.97450980392101,2.7843759223938243,0.4019607843137255,3347.304799999969,102,158.374509803921
1.5,3,3,0.4,0.592,99.15294117646425,2.123532932066005,0.38823529411764707,1405.4707999999305,85,158.35294117646424
1.5,1,10,0.4,0.982,60.130960854092294,2.621347873881444,0.41637010676156583,3538.947599999981,281,158.3309608540923
1.5,1,8,0.4,0.986,59.57907949790766,2.740189033474048,0.401673640167364,3543.920799999978,239,158.17907949790765
0.8,1,4,0.6,0.916,65.88345323740985,3.2880564704140873,0.3597122302158273,3151.4427999999693,139,157.48345323740986
1.5,1,8,0.5,0.978,59.57907949790766,2.740189033474048,0.401673640167364,3438.738399999978,239,157.37907949790764
1.5,1,3,0.5,0.944,62.97450980392101,2.7843759223938243,0.4019607843137255,3362.82479999997,102,157.374509803921
0.8,2,15,0.5,0.67,90.02142857142655,2.198159807859555,0.40625,2115.2087999999444,224,157.02142857142655
1.5,1,8,0.6,0.974,59.57907949790766,2.740189033474048,0.401673640167364,3472.010799999978,239,156.97907949790766
1.5,2,6,0.4,0.782,78.77633136094542,2.367780132325571,0.3905325443786982,2579.9639999999463,169,156.97633136094544
0.8,1,15,0.4,0.988,57.66976744186023,2.7857566514247605,0.3930232558139535,3574.3547999999723,430,156.46976744186023
1.5,2,6,0.5,0.772,78.77633136094542,2.367780132325571,0.3905325443786982,2506.5191999999497,169,155.97633136094544
1.0,3,2,0.5,0.524,103.51818181817242,2.3802501739514907,0.36363636363636365,1156.480799999915,66,155.91818181817243
0.8,1,15,0.5,0.982,57.66976744186023,2.7857566514247605,0.3930232558139535,3524.7511999999756,430,155.86976744186023
0.8,1,15,0.6,0.98,57.66976744186023,2.7857566514247605,0.3930232558139535,3471.1535999999755,430,155.66976744186024
1.5,2,6,0.6,0.764,78.77633136094542,2.367780132325571,0.3905325443786982,2452.0239999999485,169,155.17633136094543
1.5,3,3,0.5,0.56,99.15294117646425,2.123532932066005,0.38823529411764707,1216.3051999999398,85,155.15294117646425
1.5,1,6,0.6,0.984,56.66145833333313,2.732638400313228,0.3958333333333333,3449.0675999999808,192,155.06145833333312
1.5,1,6,0.5,0.982,56.66145833333313,2.732638400313228,0.3958333333333333,3464.252799999982,192,154.86145833333313
0.8,2,20,0.6,0.656,89.09043478260702,2.1400209692535657,0.41304347826086957,2017.3079999999443,230,154.69043478260704
1.5,3,3,0.6,0.554,99.15294117646425,2.123532932066005,0.38823529411764707,1283.9171999999344,85,154.55294117646426
1.5,1,6,0.4,0.978,56.66145833333313,2.732638400313228,0.3958333333333333,3448.659199999981,192,154.46145833333313
1.0,3,2,0.6,0.504,103.51818181817242,2.3802501739514907,0.36363636363636365,1107.0343999999154,66,153.91818181817243
0.8,1,3,0.6,0.904,63.37547169811245,3.3433841007130733,0.3490566037735849,3053.022399999963,106,153.77547169811245
0.8,1,3,0.5,0.902,63.37547169811245,3.3433841007130733,0.3490566037735849,3067.6103999999623,106,153.57547169811244
0.8,1,3,0.4,0.9,63.37547169811245,3.3433841007130733,0.3490566037735849,3115.047199999961,106,153.37547169811245
1.0,3,2,0.4,0.498,103.51818181817242,2.3802501739514907,0.36363636363636365,1029.365199999918,66,153.31818181817243
0.8,2,20,0.4,0.642,89.09043478260702,2.1400209692535657,0.41304347826086957,1892.640799999944,230,153.290434782607
1.5,1,4,0.4,0.97,55.62537313432793,2.63367958943918,0.40298507462686567,3322.5227999999743,134,152.62537313432793
1.5,1,4,0.5,0.964,55.62537313432793,2.63367958943918,0.40298507462686567,3312.031199999974,134,152.02537313432794
1.5,1,4,0.6,0.962,55.62537313432793,2.63367958943918,0.40298507462686567,3310.8051999999743,134,151.82537313432795
1.0,2,2,0.5,0.672,80.33043478260632,3.002532195051338,0.3333333333333333,1993.8391999999428,69,147.53043478260633
0.8,1,20,0.6,0.99,48.3229323308269,2.5810991558041088,0.39473684210526316,3563.5987999999757,532,147.32293233082692
0.8,1,20,0.4,0.988,48.3229323308269,2.5810991558041088,0.39473684210526316,3604.7843999999745,532,147.1229323308269
0.8,1,20,0.5,0.986,48.3229323308269,2.5810991558041088,0.39473684210526316,3569.126399999975,532,146.92293233082688
0.8,2,10,0.6,0.666,80.24120603014885,2.314861295183436,0.38190954773869346,1957.1879999999414,199,146.84120603014884
1.5,1,15,0.6,0.978,48.91064935064921,2.4463555890812194,0.4103896103896104,3465.250399999985,385,146.7106493506492
1.5,1,15,0.4,0.974,48.91064935064921,2.4463555890812194,0.4103896103896104,3432.489199999985,385,146.31064935064921
0.8,1,25,0.5,0.988,47.253697749195965,2.50679677034981,0.4003215434083601,3648.971599999974,622,146.05369774919598
1.5,1,15,0.5,0.966,48.91064935064921,2.4463555890812194,0.4103896103896104,3422.7115999999846,385,145.5106493506492
0.8,1,25,0.6,0.982,47.253697749195965,2.50679677034981,0.4003215434083601,3576.0171999999748,622,145.45369774919595
1.5,3,15,0.5,0.594,85.93466666666654,1.9358966578287466,0.4066666666666667,1626.2167999999558,150,145.33466666666655
1.0,2,2,0.4,0.65,80.33043478260632,3.002532195051338,0.3333333333333333,1876.5247999999451,69,145.33043478260632
0.8,2,10,0.5,0.65,80.24120603014885,2.314861295183436,0.38190954773869346,1838.8199999999442,199,145.24120603014885
1.5,3,4,0.4,0.536,91.55922330096962,1.905180491195985,0.4077669902912621,1184.622799999947,103,145.15922330096961
1.0,1,6,0.4,0.932,51.92233009708734,2.832810705301209,0.3737864077669903,3219.2727999999815,206,145.12233009708734
